Column1,time,topicName,query,hotPos,popular,id,active_time_hr,climbing_time,top_hotPos,max_span_up_hotPos,max_span_down_hotPos,hotPos_flucation_avg_span,max_span_up_popular,max_span_down_popular,popular_avg,is_business_day
7070,2022-02-26 07:00:00,Lakers,Lakers,1,72400,M_124,3108.0,8.0,1,9.0,15.0,1.7785714285714285,81000.0,186000.0,114316.42857142857,1
7071,2022-02-26 08:00:00,Lakers,Lakers,1,73900,M_124,3109.0,8.0,1,9.0,15.0,1.7659574468085106,81000.0,186000.0,114029.78723404255,1
7072,2022-02-26 09:00:00,Lakers,Lakers,1,74600,M_124,3110.0,8.0,1,9.0,15.0,1.7535211267605635,81000.0,186000.0,113752.11267605633,1
7073,2022-02-26 10:00:00,Lakers,Lakers,1,75300,M_124,3111.0,8.0,1,9.0,15.0,1.7412587412587412,81000.0,186000.0,113483.21678321678,1
7074,2022-02-26 11:00:00,Lakers,Lakers,1,76000,M_124,3112.0,8.0,1,9.0,15.0,1.7291666666666667,81000.0,186000.0,113222.91666666667,1
7075,2022-02-26 13:00:00,Lakers,Lakers,12,77200,M_124,3114.0,8.0,1,9.0,15.0,1.7808219178082192,81000.0,186000.0,112721.91780821918,1
7076,2022-02-26 14:00:00,Lakers,Lakers,13,77800,M_124,3115.0,8.0,1,9.0,15.0,1.7755102040816326,81000.0,186000.0,112484.3537414966,1
7077,2022-02-28 04:00:00,Lakers,Lakers,2,50000,M_124,3153.0,8.0,1,9.0,15.0,1.837837837837838,81000.0,186000.0,112062.16216216216,0
7078,2022-02-28 05:00:00,Lakers,Lakers,2,76000,M_124,3154.0,8.0,1,9.0,15.0,1.825503355704698,81000.0,186000.0,111820.13422818792,0
7079,2022-02-28 06:00:00,Lakers,Lakers,3,83200,M_124,3155.0,8.0,1,9.0,15.0,1.82,81000.0,186000.0,111629.33333333333,0
7080,2022-02-28 07:00:00,Lakers,Lakers,2,87200,M_124,3156.0,8.0,1,9.0,15.0,1.814569536423841,81000.0,186000.0,111467.54966887417,0
7081,2022-02-28 08:00:00,Lakers,Lakers,2,89500,M_124,3157.0,8.0,1,9.0,15.0,1.8026315789473684,81000.0,186000.0,111323.02631578948,0
7082,2022-02-28 09:00:00,Lakers,Lakers,2,91100,M_124,3158.0,8.0,1,9.0,15.0,1.7908496732026145,81000.0,186000.0,111190.84967320261,0
7083,2022-02-28 10:00:00,Lakers,Lakers,4,92900,M_124,3159.0,8.0,1,9.0,15.0,1.7922077922077921,81000.0,186000.0,111072.07792207792,0
7084,2022-02-10 10:00:00,Lakers,Lakers,2,159000,M_124,2727.0,8.0,1,9.0,15.0,1.8195488721804511,59100.0,173200.0,112712.78195488722,0
7085,2021-12-18 09:00:00,Lakers,Lakers,3,85600,M_124,1430.0,8.0,1,9.0,15.0,1.9438202247191012,57000.0,173200.0,115138.20224719102,1
7086,2021-10-20 10:00:00,Lakers,Lakers,3,239000,M_124,15.0,8.0,1,7.0,13.0,2.05,57000.0,1800.0,167860.0,0
7087,2021-12-18 07:00:00,Lakers,Lakers,1,82800,M_124,1428.0,8.0,1,9.0,15.0,1.9655172413793103,57000.0,173200.0,115828.7356321839,1
7088,2021-10-23 03:00:00,Lakers,Lakers,2,68800,M_124,80.0,8.0,1,7.0,13.0,1.9166666666666667,57000.0,173200.0,165741.66666666666,1
7089,2021-10-23 04:00:00,Lakers,Lakers,1,114000,M_124,81.0,8.0,1,7.0,13.0,1.88,57000.0,173200.0,163672.0,1
7090,2021-10-23 05:00:00,Lakers,Lakers,1,124000,M_124,82.0,8.0,1,7.0,13.0,1.8076923076923077,57000.0,173200.0,162146.15384615384,1
7091,2021-10-23 06:00:00,Lakers,Lakers,1,130000,M_124,83.0,8.0,1,7.0,13.0,1.7407407407407407,57000.0,173200.0,160955.55555555556,1
7092,2021-10-23 06:00:00,Lakers,Lakers,2,130000,M_124,83.0,8.0,1,7.0,13.0,1.7142857142857142,57000.0,173200.0,159850.0,1
7093,2021-10-23 07:00:00,Lakers,Lakers,1,134000,M_124,84.0,8.0,1,7.0,13.0,1.6896551724137931,57000.0,173200.0,158958.62068965516,1
7094,2021-10-23 08:00:00,Lakers,Lakers,1,136000,M_124,85.0,8.0,1,7.0,13.0,1.6333333333333333,57000.0,173200.0,158193.33333333334,1
7095,2021-10-23 09:00:00,Lakers,Lakers,1,138000,M_124,86.0,8.0,1,7.0,13.0,1.5806451612903225,57000.0,173200.0,157541.93548387097,1
7096,2021-10-23 03:00:00,Lakers,Lakers,1,68800,M_124,80.0,8.0,1,7.0,13.0,1.9565217391304348,57000.0,173200.0,169956.52173913043,1
7097,2021-10-23 10:00:00,Lakers,Lakers,1,140000,M_124,87.0,8.0,1,7.0,13.0,1.53125,57000.0,173200.0,156993.75,1
7098,2021-10-23 12:00:00,Lakers,Lakers,11,145000,M_124,89.0,8.0,1,8.0,13.0,1.7352941176470589,57000.0,173200.0,156229.41176470587,1
7099,2021-10-23 13:00:00,Lakers,Lakers,8,148000,M_124,90.0,8.0,1,8.0,13.0,1.7714285714285714,57000.0,173200.0,155994.2857142857,1
7100,2021-10-28 04:00:00,Lakers,Lakers,1,107000,M_124,201.0,8.0,1,8.0,13.0,1.9166666666666667,57000.0,173200.0,154633.33333333334,0
7101,2021-10-28 05:00:00,Lakers,Lakers,1,106000,M_124,202.0,8.0,1,8.0,13.0,1.864864864864865,57000.0,173200.0,153318.9189189189,0
7102,2021-10-28 06:00:00,Lakers,Lakers,1,106000,M_124,203.0,8.0,1,8.0,13.0,1.8157894736842106,57000.0,173200.0,152073.68421052632,0
7103,2021-10-28 07:00:00,Lakers,Lakers,1,106000,M_124,204.0,8.0,1,8.0,13.0,1.7692307692307692,57000.0,173200.0,150892.3076923077,0
7104,2021-10-28 08:00:00,Lakers,Lakers,1,106000,M_124,205.0,8.0,1,8.0,13.0,1.725,57000.0,173200.0,149770.0,0
7105,2021-11-11 06:00:00,Lakers,Lakers,1,85500,M_124,539.0,8.0,1,8.0,13.0,1.6829268292682926,57000.0,173200.0,148202.43902439025,0
7106,2021-10-23 11:00:00,Lakers,Lakers,3,143000,M_124,88.0,8.0,1,7.0,13.0,1.5454545454545454,57000.0,173200.0,156569.69696969696,1
7107,2021-11-11 07:00:00,Lakers,Lakers,1,88500,M_124,540.0,8.0,1,8.0,13.0,1.6428571428571428,57000.0,173200.0,146780.95238095237,0
7108,2021-10-20 12:00:00,Lakers,Lakers,4,242000,M_124,17.0,8.0,1,7.0,13.0,1.9090909090909092,57000.0,1800.0,174554.54545454544,0
7109,2021-12-18 08:00:00,Lakers,Lakers,2,84600,M_124,1429.0,8.0,1,9.0,15.0,1.9545454545454546,57000.0,173200.0,115473.86363636363,1
7110,2021-10-19 19:00:00,Lakers,Lakers,8,69500,M_124,0.0,0.0,8,0.0,-0.0,0.0,0.0,-0.0,69500.0,0
7111,2021-10-19 20:00:00,Lakers,Lakers,3,72700,M_124,1.0,1.0,3,0.0,5.0,2.5,3200.0,-0.0,71100.0,0
7112,2021-10-19 21:00:00,Lakers,Lakers,4,70900,M_124,2.0,1.0,3,1.0,5.0,2.0,3200.0,1800.0,71033.33333333333,0
7113,2021-10-19 22:00:00,Lakers,Lakers,5,75900,M_124,3.0,1.0,3,1.0,5.0,1.75,5000.0,1800.0,72250.0,0
7114,2021-10-19 23:00:00,Lakers,Lakers,4,83100,M_124,4.0,1.0,3,1.0,5.0,1.6,7200.0,1800.0,74420.0,0
7115,2021-10-20 00:00:00,Lakers,Lakers,8,86000,M_124,5.0,1.0,3,4.0,5.0,2.0,7200.0,1800.0,76350.0,0
7116,2021-10-20 02:00:00,Lakers,Lakers,2,127000,M_124,7.0,7.0,2,7.0,13.0,4.0,27900.0,1800.0,85525.0,0
7117,2021-10-20 03:00:00,Lakers,Lakers,1,151000,M_124,8.0,8.0,1,7.0,13.0,3.6666666666666665,27900.0,1800.0,92800.0,0
7118,2021-10-20 11:00:00,Lakers,Lakers,3,241000,M_124,16.0,8.0,1,7.0,13.0,1.9523809523809523,57000.0,1800.0,171342.85714285713,0
7119,2021-10-20 04:00:00,Lakers,Lakers,1,208000,M_124,9.0,8.0,1,7.0,13.0,3.3,57000.0,1800.0,104320.0,0
7120,2021-10-20 05:00:00,Lakers,Lakers,1,223000,M_124,10.0,8.0,1,7.0,13.0,2.9166666666666665,57000.0,1800.0,122850.0,0
7121,2021-10-20 06:00:00,Lakers,Lakers,1,229000,M_124,11.0,8.0,1,7.0,13.0,2.6923076923076925,57000.0,1800.0,131015.38461538461,0
7122,2021-10-20 07:00:00,Lakers,Lakers,2,232000,M_124,12.0,8.0,1,7.0,13.0,2.5714285714285716,57000.0,1800.0,138228.57142857142,0
7123,2021-10-20 08:00:00,Lakers,Lakers,2,235000,M_124,13.0,8.0,1,7.0,13.0,2.4,57000.0,1800.0,144680.0,0
7124,2021-10-20 08:00:00,Lakers,Lakers,3,235000,M_124,13.0,8.0,1,7.0,13.0,2.3125,57000.0,1800.0,150325.0,0
7125,2021-10-20 09:00:00,Lakers,Lakers,2,237000,M_124,14.0,8.0,1,7.0,13.0,2.235294117647059,57000.0,1800.0,155423.5294117647,0
7126,2021-10-20 09:00:00,Lakers,Lakers,3,237000,M_124,14.0,8.0,1,7.0,13.0,2.1666666666666665,57000.0,1800.0,159955.55555555556,0
7127,2021-10-20 10:00:00,Lakers,Lakers,2,239000,M_124,15.0,8.0,1,7.0,13.0,2.1052631578947367,57000.0,1800.0,164115.7894736842,0
7128,2021-10-20 04:00:00,Lakers,Lakers,2,208000,M_124,9.0,8.0,1,7.0,13.0,3.090909090909091,57000.0,1800.0,113745.45454545454,0
7129,2021-11-11 08:00:00,Lakers,Lakers,1,90300,M_124,541.0,8.0,1,8.0,13.0,1.6046511627906976,57000.0,173200.0,145467.44186046513,0
7130,2021-10-20 01:00:00,Lakers,Lakers,15,99100,M_124,6.0,1.0,3,7.0,5.0,2.7142857142857144,13100.0,1800.0,79600.0,0
7131,2021-11-11 10:00:00,Lakers,Lakers,2,92500,M_124,543.0,8.0,1,8.0,13.0,1.5555555555555556,57000.0,173200.0,143093.33333333334,0
7132,2021-12-08 10:00:00,Lakers,Lakers,3,89200,M_124,1191.0,8.0,1,8.0,13.0,1.6956521739130435,57000.0,173200.0,124675.36231884058,0
7133,2021-12-08 11:00:00,Lakers,Lakers,7,90300,M_124,1192.0,8.0,1,8.0,13.0,1.7285714285714286,57000.0,173200.0,124184.28571428571,0
7134,2021-12-08 12:00:00,Lakers,Lakers,10,91400,M_124,1193.0,8.0,1,8.0,13.0,1.7464788732394365,57000.0,173200.0,123722.5352112676,0
7135,2021-12-10 03:00:00,Lakers,Lakers,4,51000,M_124,1232.0,8.0,1,8.0,13.0,1.8055555555555556,57000.0,173200.0,122712.5,0
7136,2021-12-10 04:00:00,Lakers,Lakers,9,54900,M_124,1233.0,8.0,1,8.0,13.0,1.8493150684931507,57000.0,173200.0,121783.56164383562,0
7137,2021-12-10 05:00:00,Lakers,Lakers,7,58400,M_124,1234.0,8.0,1,8.0,13.0,1.8513513513513513,57000.0,173200.0,120927.02702702703,0
7138,2021-12-10 06:00:00,Lakers,Lakers,16,60200,M_124,1235.0,8.0,1,9.0,13.0,1.9466666666666668,57000.0,173200.0,120117.33333333333,0
7139,2021-12-16 03:00:00,Lakers,Lakers,1,77700,M_124,1376.0,8.0,1,9.0,15.0,2.1184210526315788,57000.0,173200.0,119559.21052631579,0
7140,2021-12-08 09:00:00,Lakers,Lakers,2,88000,M_124,1190.0,8.0,1,8.0,13.0,1.7058823529411764,57000.0,173200.0,125197.05882352941,0
7141,2021-12-16 03:00:00,Lakers,Lakers,2,77700,M_124,1376.0,8.0,1,9.0,15.0,2.103896103896104,57000.0,173200.0,119015.58441558441,0
7142,2021-12-16 06:00:00,Lakers,Lakers,2,95400,M_124,1379.0,8.0,1,9.0,15.0,2.05,57000.0,173200.0,118001.25,0
7143,2021-12-16 07:00:00,Lakers,Lakers,2,97700,M_124,1380.0,8.0,1,9.0,15.0,2.0246913580246915,57000.0,173200.0,117750.61728395062,0
7144,2021-12-16 08:00:00,Lakers,Lakers,2,99300,M_124,1381.0,8.0,1,9.0,15.0,2.0,57000.0,173200.0,117525.60975609756,0
7145,2021-12-16 09:00:00,Lakers,Lakers,4,100000,M_124,1382.0,8.0,1,9.0,15.0,2.0,57000.0,173200.0,117314.4578313253,0
7146,2021-12-16 10:00:00,Lakers,Lakers,5,102000,M_124,1383.0,8.0,1,9.0,15.0,1.9880952380952381,57000.0,173200.0,117132.14285714286,0
7147,2021-12-18 05:00:00,Lakers,Lakers,1,75100,M_124,1426.0,8.0,1,9.0,15.0,2.011764705882353,57000.0,173200.0,116637.64705882352,1
7148,2021-12-18 06:00:00,Lakers,Lakers,1,80100,M_124,1427.0,8.0,1,9.0,15.0,1.9883720930232558,57000.0,173200.0,116212.79069767441,1
7149,2021-11-11 09:00:00,Lakers,Lakers,1,91600,M_124,542.0,8.0,1,8.0,13.0,1.5681818181818181,57000.0,173200.0,144243.18181818182,0
7150,2021-12-16 04:00:00,Lakers,Lakers,1,87700,M_124,1377.0,8.0,1,9.0,15.0,2.08974358974359,57000.0,173200.0,118614.10256410256,0
7151,2021-12-08 08:00:00,Lakers,Lakers,1,86800,M_124,1189.0,8.0,1,8.0,13.0,1.7164179104477613,57000.0,173200.0,125752.23880597015,0
7152,2021-12-16 05:00:00,Lakers,Lakers,2,92800,M_124,1378.0,8.0,1,9.0,15.0,2.0759493670886076,57000.0,173200.0,118287.34177215189,0
7153,2021-12-08 06:00:00,Lakers,Lakers,1,81700,M_124,1187.0,8.0,1,8.0,13.0,1.7692307692307692,57000.0,173200.0,126983.07692307692,0
7154,2021-11-11 11:00:00,Lakers,Lakers,2,93400,M_124,544.0,8.0,1,8.0,13.0,1.5217391304347827,57000.0,173200.0,142013.04347826086,0
7155,2021-12-08 07:00:00,Lakers,Lakers,1,84700,M_124,1188.0,8.0,1,8.0,13.0,1.7424242424242424,57000.0,173200.0,126342.42424242424,0
7156,2021-11-11 12:00:00,Lakers,Lakers,4,94300,M_124,545.0,8.0,1,8.0,13.0,1.5319148936170213,57000.0,173200.0,140997.87234042553,0
7157,2021-11-20 03:00:00,Lakers,Lakers,1,78600,M_124,752.0,8.0,1,8.0,13.0,1.5625,57000.0,173200.0,139697.91666666666,1
7158,2021-11-20 04:00:00,Lakers,Lakers,1,85700,M_124,753.0,8.0,1,8.0,13.0,1.530612244897959,57000.0,173200.0,138595.91836734695,1
7159,2021-11-20 05:00:00,Lakers,Lakers,1,90200,M_124,754.0,8.0,1,8.0,13.0,1.5,57000.0,173200.0,137628.0,1
7160,2021-11-20 07:00:00,Lakers,Lakers,2,95700,M_124,756.0,8.0,1,8.0,13.0,1.4615384615384615,57000.0,173200.0,135975.0,1
7161,2021-11-20 08:00:00,Lakers,Lakers,3,98700,M_124,757.0,8.0,1,8.0,13.0,1.4528301886792452,57000.0,173200.0,135271.69811320756,1
7162,2021-11-20 09:00:00,Lakers,Lakers,4,101000,M_124,758.0,8.0,1,8.0,13.0,1.4444444444444444,57000.0,173200.0,134637.03703703705,1
7163,2021-11-20 06:00:00,Lakers,Lakers,2,93600,M_124,755.0,8.0,1,8.0,13.0,1.4901960784313726,57000.0,173200.0,136764.70588235295,1
7164,2021-11-20 11:00:00,Lakers,Lakers,8,104000,M_124,760.0,8.0,1,8.0,13.0,1.4642857142857142,57000.0,173200.0,133525.0,1
7165,2021-11-27 08:00:00,Lakers,Lakers,1,83200,M_124,925.0,8.0,1,8.0,13.0,1.5614035087719298,57000.0,173200.0,132642.1052631579,1
7166,2021-12-08 05:00:00,Lakers,Lakers,1,73500,M_124,1186.0,8.0,1,8.0,13.0,1.796875,57000.0,173200.0,127690.625,0
7167,2021-11-27 10:00:00,Lakers,Lakers,1,86200,M_124,927.0,8.0,1,8.0,13.0,1.5344827586206897,57000.0,173200.0,131841.37931034484,1
7168,2021-11-27 10:00:00,Lakers,Lakers,2,86200,M_124,927.0,8.0,1,8.0,13.0,1.5254237288135593,57000.0,173200.0,131067.79661016949,1
7169,2021-11-27 11:00:00,Lakers,Lakers,1,87700,M_124,928.0,8.0,1,8.0,13.0,1.5166666666666666,57000.0,173200.0,130345.0,1
7170,2021-11-27 12:00:00,Lakers,Lakers,1,89400,M_124,929.0,8.0,1,8.0,13.0,1.4918032786885247,57000.0,173200.0,129673.77049180328,1
7171,2021-11-27 14:00:00,Lakers,Lakers,9,93200,M_124,931.0,8.0,1,8.0,13.0,1.596774193548387,57000.0,173200.0,129085.48387096774,1
7172,2021-11-20 10:00:00,Lakers,Lakers,5,103000,M_124,759.0,8.0,1,8.0,13.0,1.4363636363636363,57000.0,173200.0,134061.81818181818,1
7173,2021-11-27 15:00:00,Lakers,Lakers,13,95400,M_124,932.0,8.0,1,8.0,13.0,1.6349206349206349,57000.0,173200.0,128550.79365079365,1
7174,2022-01-07 08:00:00,Tatum,Tatum,16,19700,M_125,1907.0,1182.0,1,9.0,15.0,3.923076923076923,17100.0,29247.0,20407.53846153846,0
7175,2022-01-07 07:00:00,Tatum,Tatum,13,19600,M_125,1906.0,1182.0,1,9.0,15.0,3.9473684210526314,17100.0,29247.0,20426.157894736843,0
7176,2022-01-07 06:00:00,Tatum,Tatum,15,19400,M_125,1905.0,1182.0,1,9.0,15.0,4.0,17100.0,29247.0,20448.486486486487,0
7177,2022-01-07 05:00:00,Tatum,Tatum,9,19100,M_125,1904.0,1182.0,1,9.0,15.0,3.9444444444444446,17100.0,29247.0,20477.61111111111,0
7178,2021-12-08 12:00:00,Tatum,Tatum,17,20000,M_125,1191.0,1182.0,1,9.0,12.0,3.4375,17100.0,29247.0,20891.28125,0
7179,2022-01-07 02:00:00,Tatum,Tatum,20,8373,M_125,1901.0,1182.0,1,9.0,12.0,3.6176470588235294,17100.0,29247.0,20567.470588235294,0
7180,2021-12-25 21:00:00,Tatum,Tatum,12,22400,M_125,1608.0,1182.0,1,9.0,12.0,3.484848484848485,17100.0,29247.0,20937.0,1
7181,2022-01-20 03:00:00,Tatum,Tatum,8,7277,M_125,2214.0,1182.0,1,9.0,15.0,4.025,17100.0,29247.0,20079.275,0
7182,2021-12-08 11:00:00,Tatum,Tatum,13,19800,M_125,1190.0,1182.0,1,9.0,12.0,3.4193548387096775,17100.0,29247.0,20920.032258064515,0
7183,2021-12-08 10:00:00,Tatum,Tatum,13,19700,M_125,1189.0,1182.0,1,9.0,12.0,3.533333333333333,17100.0,29247.0,20957.366666666665,0
7184,2022-01-07 04:00:00,Tatum,Tatum,5,18800,M_125,1903.0,1182.0,1,9.0,15.0,3.942857142857143,17100.0,29247.0,20516.97142857143,0
7185,2022-01-20 04:00:00,Tatum,Tatum,9,7439,M_125,2215.0,1182.0,1,9.0,15.0,3.951219512195122,17100.0,29247.0,19770.975609756097,0
7186,2022-03-06 19:00:00,Tatum,Tatum,1,15000,M_125,3310.0,1182.0,1,9.0,17.0,4.549019607843137,17100.0,29247.0,18694.960784313724,1
7187,2022-01-22 03:00:00,Tatum,Tatum,17,7532,M_125,2262.0,1182.0,1,9.0,15.0,4.0,17100.0,29247.0,19202.60465116279,1
7188,2022-01-22 04:00:00,Tatum,Tatum,19,7631,M_125,2263.0,1182.0,1,9.0,15.0,3.9545454545454546,17100.0,29247.0,18939.613636363636,1
7189,2022-02-13 20:00:00,Tatum,Tatum,6,10900,M_125,2807.0,1182.0,1,9.0,15.0,4.155555555555556,17100.0,29247.0,18760.955555555556,1
7190,2022-02-13 22:00:00,Tatum,Tatum,14,14600,M_125,2809.0,1182.0,1,9.0,15.0,4.239130434782608,17100.0,29247.0,18670.5,1
7191,2022-03-04 03:00:00,Tatum,Tatum,6,18900,M_125,3246.0,1182.0,1,9.0,15.0,4.319148936170213,17100.0,29247.0,18675.382978723403,0
7192,2022-03-04 04:00:00,Tatum,Tatum,13,19800,M_125,3247.0,1182.0,1,9.0,15.0,4.375,17100.0,29247.0,18698.8125,0
7193,2022-03-04 05:00:00,Tatum,Tatum,14,20300,M_125,3248.0,1182.0,1,9.0,15.0,4.3061224489795915,17100.0,29247.0,18731.48979591837,0
7194,2022-03-04 06:00:00,Tatum,Tatum,18,20600,M_125,3249.0,1182.0,1,9.0,15.0,4.3,17100.0,29247.0,18768.86,0
7195,2022-03-06 20:00:00,Tatum,Tatum,1,50600,M_125,3311.0,1182.0,1,9.0,17.0,4.461538461538462,35600.0,29247.0,19308.51923076923,1
7196,2022-03-06 23:00:00,Tatum,Tatum,1,65500,M_125,3314.0,1182.0,1,9.0,17.0,4.377358490566038,35600.0,29247.0,20180.056603773584,1
7197,2022-03-07 01:00:00,Tatum,Tatum,5,67800,M_125,3316.0,1182.0,1,9.0,17.0,4.37037037037037,35600.0,29247.0,21061.90740740741,0
7198,2021-12-08 09:00:00,Tatum,Tatum,6,19500,M_125,1188.0,1182.0,1,9.0,12.0,3.413793103448276,17100.0,29247.0,21000.724137931036,0
7199,2022-01-20 05:00:00,Tatum,Tatum,18,7570,M_125,2216.0,1182.0,1,9.0,15.0,4.071428571428571,17100.0,29247.0,19480.47619047619,0
7200,2021-12-08 08:00:00,Tatum,Tatum,5,19400,M_125,1187.0,1182.0,1,9.0,12.0,3.5,17100.0,29247.0,21054.321428571428,0
7201,2021-11-02 08:00:00,Tatum,Tatum,14,14700,M_125,323.0,29.0,2,5.0,11.0,2.3125,17100.0,29247.0,26747.0625,0
7202,2021-12-08 06:00:00,Tatum,Tatum,4,18700,M_125,1185.0,1182.0,1,9.0,12.0,3.6538461538461537,17100.0,29247.0,21193.115384615383,0
7203,2021-10-19 21:00:00,Tatum,Tatum,19,10600,M_125,0.0,0.0,19,0.0,-0.0,0.0,0.0,-0.0,10600.0,0
7204,2021-10-21 01:00:00,Tatum,Tatum,13,16600,M_125,28.0,28.0,13,0.0,6.0,3.0,6000.0,-0.0,13600.0,0
7205,2021-12-08 07:00:00,Tatum,Tatum,3,19100,M_125,1186.0,1182.0,1,9.0,12.0,3.5555555555555554,17100.0,29247.0,21115.59259259259,0
7206,2021-10-21 03:00:00,Tatum,Tatum,2,37200,M_125,30.0,29.0,2,0.0,11.0,4.25,17100.0,-0.0,24525.0,0
7207,2021-10-21 04:00:00,Tatum,Tatum,2,37700,M_125,31.0,29.0,2,0.0,11.0,3.4,17100.0,-0.0,27160.0,0
7208,2021-10-21 05:00:00,Tatum,Tatum,2,37800,M_125,32.0,29.0,2,0.0,11.0,2.8333333333333335,17100.0,-0.0,28933.333333333332,0
7209,2021-10-21 06:00:00,Tatum,Tatum,3,38100,M_125,33.0,29.0,2,1.0,11.0,2.5714285714285716,17100.0,-0.0,30242.85714285714,0
7210,2021-10-21 07:00:00,Tatum,Tatum,4,38100,M_125,34.0,29.0,2,1.0,11.0,2.375,17100.0,-0.0,31225.0,0
7211,2021-10-21 08:00:00,Tatum,Tatum,6,38200,M_125,35.0,29.0,2,2.0,11.0,2.3333333333333335,17100.0,-0.0,32000.0,0
7212,2021-10-21 09:00:00,Tatum,Tatum,11,38300,M_125,36.0,29.0,2,5.0,11.0,2.6,17100.0,-0.0,32630.0,0
7213,2021-10-21 11:00:00,Tatum,Tatum,15,38700,M_125,38.0,29.0,2,5.0,11.0,2.727272727272727,17100.0,-0.0,33181.818181818184,0
7214,2021-10-31 01:00:00,Tatum,Tatum,15,9453,M_125,268.0,29.0,2,5.0,11.0,2.5,17100.0,29247.0,31204.416666666668,1
7215,2021-10-21 02:00:00,Tatum,Tatum,2,33700,M_125,29.0,29.0,2,0.0,11.0,5.666666666666667,17100.0,-0.0,20300.0,0
7216,2021-11-02 04:00:00,Tatum,Tatum,12,13100,M_125,319.0,29.0,2,5.0,11.0,2.357142857142857,17100.0,29247.0,28539.5,0
7217,2021-11-02 03:00:00,Tatum,Tatum,14,12000,M_125,318.0,29.0,2,5.0,11.0,2.3846153846153846,17100.0,29247.0,29727.153846153848,0
7218,2021-12-08 04:00:00,Tatum,Tatum,1,15900,M_125,1183.0,1182.0,1,9.0,12.0,3.8333333333333335,17100.0,29247.0,21425.875,0
7219,2021-12-08 03:00:00,Tatum,Tatum,1,12700,M_125,1182.0,1182.0,1,9.0,12.0,4.0,17100.0,29247.0,21666.130434782608,0
7220,2021-11-25 02:00:00,Tatum,Tatum,13,6813,M_125,869.0,29.0,2,9.0,11.0,3.6363636363636362,17100.0,29247.0,22073.68181818182,0
7221,2021-11-14 04:00:00,Tatum,Tatum,15,8949,M_125,607.0,29.0,2,9.0,11.0,3.7142857142857144,17100.0,29247.0,22800.380952380954,1
7222,2021-12-08 05:00:00,Tatum,Tatum,2,18100,M_125,1184.0,1182.0,1,9.0,12.0,3.72,17100.0,29247.0,21292.84,0
7223,2021-11-05 02:00:00,Tatum,Tatum,15,10000,M_125,389.0,29.0,2,7.0,11.0,3.1578947368421053,17100.0,29247.0,24296.21052631579,0
7224,2021-11-05 01:00:00,Tatum,Tatum,8,8475,M_125,388.0,29.0,2,5.0,11.0,2.9444444444444446,17100.0,29247.0,25090.444444444445,0
7225,2021-11-02 10:00:00,Tatum,Tatum,19,15200,M_125,325.0,29.0,2,5.0,11.0,2.4705882352941178,17100.0,29247.0,26067.823529411766,0
7226,2021-11-02 05:00:00,Tatum,Tatum,11,13700,M_125,320.0,29.0,2,5.0,11.0,2.2666666666666666,17100.0,29247.0,27550.2,0
7227,2021-11-14 03:00:00,Tatum,Tatum,6,8231,M_125,606.0,29.0,2,7.0,11.0,3.45,17100.0,29247.0,23492.95,1
7228,2022-02-08 23:00:00,#mnwildfirst,#mnwildfirst,7,0,M_126,2688.0,1177.0,5,9.0,14.0,3.838709677419355,0.0,-0.0,0.0,0
7229,2022-01-15 01:00:00,#mnwildfirst,#mnwildfirst,5,0,M_126,2090.0,1177.0,5,9.0,14.0,3.5217391304347827,0.0,-0.0,0.0,1
7230,2022-01-21 23:00:00,#mnwildfirst,#mnwildfirst,13,0,M_126,2256.0,1177.0,5,9.0,14.0,3.7083333333333335,0.0,-0.0,0.0,0
7231,2022-01-22 01:00:00,#mnwildfirst,#mnwildfirst,13,0,M_126,2258.0,1177.0,5,9.0,14.0,3.56,0.0,-0.0,0.0,1
7232,2022-01-24 23:00:00,#mnwildfirst,#mnwildfirst,8,0,M_126,2328.0,1177.0,5,9.0,14.0,3.6153846153846154,0.0,-0.0,0.0,0
7233,2022-01-25 01:00:00,#mnwildfirst,#mnwildfirst,8,0,M_126,2330.0,1177.0,5,9.0,14.0,3.4814814814814814,0.0,-0.0,0.0,0
7234,2022-01-30 22:00:00,#mnwildfirst,#mnwildfirst,20,0,M_126,2471.0,1177.0,5,9.0,14.0,3.6551724137931036,0.0,-0.0,0.0,0
7235,2022-02-03 01:00:00,#mnwildfirst,#mnwildfirst,10,0,M_126,2546.0,1177.0,5,9.0,14.0,3.8666666666666667,0.0,-0.0,0.0,1
7236,2022-02-09 01:00:00,#mnwildfirst,#mnwildfirst,5,0,M_126,2690.0,1177.0,5,9.0,14.0,3.78125,0.0,-0.0,0.0,0
7237,2022-02-21 01:00:00,#mnwildfirst,#mnwildfirst,8,0,M_126,2978.0,2880.0,2,9.0,14.0,3.736842105263158,0.0,-0.0,0.0,0
7238,2022-02-16 23:00:00,#mnwildfirst,#mnwildfirst,2,0,M_126,2880.0,2880.0,2,9.0,14.0,3.9411764705882355,0.0,-0.0,0.0,0
7239,2022-02-17 01:00:00,#mnwildfirst,#mnwildfirst,4,0,M_126,2882.0,2880.0,2,9.0,14.0,3.8857142857142857,0.0,-0.0,0.0,0
7240,2022-02-18 23:00:00,#mnwildfirst,#mnwildfirst,8,0,M_126,2928.0,2880.0,2,9.0,14.0,3.888888888888889,0.0,-0.0,0.0,0
